,ID УУ,Адрес,Полный адрес,Округ,UNOM,Группа,№ ОДС,Адрес ОДС,Потребитель (или УК),ЦТП,Unnamed: 0,Город,Административный округ,Муниципальный округ,Населенный пункт,Улица,Тип номера дом,Номер дома,Номер корпуса,Тип номера строения/сооружения,Номер строения,Unnamed: 12,Материал,Назначение,Класс,Тип,Этажность,Признак,Общая площадь,Тип Назначение
4226,401427211,"Утренняя ул., д. 14, к. 3","город Москва, Утренняя улица, дом 14, корпус 3",ВАО,26953,МКД,ОДС №6-Новогиреево,"город Москва, Братская улица, дом 19, корпус 1","ГБУ ""ЖИЛИЩНИК РАЙОНА НОВОГИРЕЕВО""",04-04-0224/005,79984,город Москва,Восточный административный округ,муниципальный округ Новогиреево,,Утренняя улица,дом,14,3,,,1,крупноблочные,многоквартирный дом,жилые,Здание,12.0,,"3669,6",3
4227,401346374,"Утренняя ул., д. 16, к. 1","город Москва, Утренняя улица, дом 16, корпус 1",ВАО,26954,МКД,ОДС №14-Новогиреево,"город Москва, Союзный проспект, дом 6, корпус 3","ГБУ ""ЖИЛИЩНИК РАЙОНА НОВОГИРЕЕВО""",04-04-0224/005,81379,город Москва,Восточный административный округ,муниципальный округ Новогиреево,,Утренняя улица,дом,16,1,,,1,панели керамзитобетонные,многоквартирный дом,жилые,Здание,5.0,,"5131,7",3
4228,396398824,"Утренняя ул., д. 16, к. 2","город Москва, Утренняя улица, дом 16, корпус 2",ВАО,26955,МКД,ОДС №14-Новогиреево,"город Москва, Союзный проспект, дом 6, корпус 3","ГБУ ""ЖИЛИЩНИК РАЙОНА НОВОГИРЕЕВО""",04-04-0224/005,79988,город Москва,Восточный административный округ,муниципальный округ Новогиреево,,Утренняя улица,дом,16,2,,,1,из железобетонных сегментов,многоквартирный дом,жилые,Здание,12.0,,"3606,7",3
4229,175759,"Утренняя ул., д. 16А","город Москва, Утренняя улица, дом 16А",ВАО,2122394,Бюджет,,,ГБОУ Школа № 2072,04-04-0224/005,236622,город Москва,Восточный административный округ,муниципальный округ Новогиреево,,Утренняя улица,дом,16А,,,,1,из железобетонных сегментов,детский сад,нежилые,Здание,2.0,,"1847,7",0
4230,401343616,"Утренняя ул., д. 18, к. 1","город Москва, Утренняя улица, дом 18, корпус 1",ВАО,26956,МКД,ОДС №14-Новогиреево,"город Москва, Союзный проспект, дом 6, корпус 3","ГБУ ""ЖИЛИЩНИК РАЙОНА НОВОГИРЕЕВО""",04-04-0224/005,81267,город Москва,Восточный административный округ,муниципальный округ Новогиреево,,Утренняя улица,дом,18,1,,,1,из железобетонных сегментов,многоквартирный дом,жилые,Здание,12.0,,"3624,1",3
4231,435208758,"Утренняя ул., д. 18, к. 2","город Москва, Утренняя улица, дом 18, корпус 2",ВАО,26957,МКД,ОДС №14-Новогиреево,"город Москва, Союзный проспект, дом 6, корпус 3","ГБУ ""ЖИЛИЩНИК РАЙОНА НОВОГИРЕЕВО""",04-04-0224/005,79987,город Москва,Восточный административный округ,муниципальный округ Новогиреево,,Утренняя улица,дом,18,2,,,1,из железобетонных сегментов,многоквартирный дом,жилые,Здание,12.0,,"3661,7",3
4232,427819481,"Утренняя ул., д. 18А","город Москва, Утренняя улица, дом 18А",ВАО,2122299,Бюджет,,,"ГБУЗ ""ДГП № 7 ДЗМ""",04-04-0224/005,236418,город Москва,Восточный административный округ,муниципальный округ Новогиреево,,Утренняя улица,дом,18А,,,,1,из железобетонных сегментов,детская поликлиника,нежилые,Здание,3.0,,"1968,6",0
4233,401429910,"Утренняя ул., д. 2/51","город Москва, Утренняя улица, дом 2/51",ВАО,26943,МКД,ОДС №6-Новогиреево,"город Москва, Братская улица, дом 19, корпус 1","ГБУ ""ЖИЛИЩНИК РАЙОНА НОВОГИРЕЕВО""",04-04-0224/001,81373,город Москва,Восточный административный округ,муниципальный округ Новогиреево,,Утренняя улица,дом,2/51,,,,1,панельные,многоквартирный дом,жилые,Здание,5.0,,"3554,8",3
4234,396502191,"Утренняя ул., д. 20","город Москва, Утренняя улица, дом 20",ВАО,26958,МКД,ОДС №14-Новогиреево,"город Москва, Союзный проспект, дом 6, корпус 3","ГБУ ""ЖИЛИЩНИК РАЙОНА НОВОГИРЕЕВО""",04-04-0224/037,79985,город Москва,Восточный административный округ,муниципальный округ Новогиреево,,Утренняя улица,дом,20,,,,1,панельные,многоквартирный дом,жилые,Здание,5.0,,"5121,8",3
4235,429248687,"Утренняя ул., д. 22, к. 1","город Москва, Утренняя улица, дом 22, корпус 1",ВАО,26959,МКД,ОДС №14-Новогиреево,"город Москва, Союзный проспект, дом 6, корпус 3","ГБУ ""ЖИЛИЩНИК РАЙОНА НОВОГИРЕЕВО""",04-04-0224/037,81375,город Москва,Восточный административный округ,муниципальный округ Новогиреево,,Утренняя улица,дом,22,1,,,1,из железобетонных сегментов,многоквартирный дом,жилые,Здание,12.0,,"3647,9",3
4236,401353060,"Утренняя ул., д. 22, к. 2","город Москва, Утренняя улица, дом 22, корпус 2",ВАО,26960,МКД,ОДС №14-Новогиреево,"город Москва, Союзный проспект, дом 6, корпус 3","ГБУ ""ЖИЛИЩНИК РАЙОНА НОВОГИРЕЕВО""",04-04-0224/037,79983,город Москва,Восточный административный округ,муниципальный округ Новогиреево,,Утренняя улица,дом,22,2,,,1,из железобетонных сегментов,многоквартирный дом,жилые,Здание,12.0,,"3606,9",3
4237,401431187,"Утренняя ул., д. 3","город Москва, Утренняя улица, дом 3",ВАО,26944,МКД,ОДС №6-Новогиреево,"город Москва, Братская улица, дом 19, корпус 1","ГБУ ""ЖИЛИЩНИК РАЙОНА НОВОГИРЕЕВО""",04-04-0224/001,81378,город Москва,Восточный административный округ,муниципальный округ Новогиреево,,Утренняя улица,дом,3,,,,1,панельные,многоквартирный дом,жилые,Здание,5.0,,"5165,5",3
4238,391463556,"Утренняя ул., д. 4","город Москва, Утренняя улица, дом 4",ВАО,26945,МКД,ОДС №6-Новогиреево,"город Москва, Братская улица, дом 19, корпус 1","ГБУ ""ЖИЛИЩНИК РАЙОНА НОВОГИРЕЕВО""",04-04-0224/001,79989,город Москва,Восточный административный округ,муниципальный округ Новогиреево,,Утренняя улица,дом,4,,,,1,панельные,многоквартирный дом,жилые,Здание,5.0,,"3533,4",3
4239,175795,"Утренняя ул., д. 5","город Москва, Утренняя улица, дом 5",ВАО,2122336,Бюджет,,,ГБОУ Школа № 2072,04-04-0224/002,236629,город Москва,Восточный административный округ,муниципальный округ Новогиреево,,Утренняя улица,дом,5,,,,1,панельные,детский сад,нежилые,Здание,3.0,,"2187,2",0
4240,437885570,"Утренняя ул., д. 6","город Москва, Утренняя улица, дом 6",ВАО,26946,МКД,ОДС №6-Новогиреево,"город Москва, Братская улица, дом 19, корпус 1","ГБУ ""ЖИЛИЩНИК РАЙОНА НОВОГИРЕЕВО""",04-04-0224/001,81387,город Москва,Восточный административный округ,муниципальный округ Новогиреево,,Утренняя улица,дом,6,,,,1,панельные,многоквартирный дом,жилые,Здание,5.0,,"3573,4",3
4241,401432543,"Утренняя ул., д. 7","город Москва, Утренняя улица, дом 7",ВАО,26947,МКД,ОДС №6-Новогиреево,"город Москва, Братская улица, дом 19, корпус 1","ГБУ ""ЖИЛИЩНИК РАЙОНА НОВОГИРЕЕВО""",04-04-0224/002,79986,город Москва,Восточный административный округ,муниципальный округ Новогиреево,,Утренняя улица,дом,7,,,,1,панельные,многоквартирный дом,жилые,Здание,5.0,,"5126,8",3
4242,421483743,"Утренняя ул., д. 8","город Москва, Утренняя улица, дом 8",ВАО,26948,МКД,ОДС №6-Новогиреево,"город Москва, Братская улица, дом 19, корпус 1","ГБУ ""ЖИЛИЩНИК РАЙОНА НОВОГИРЕЕВО""",04-04-0224/001,81376,город Москва,Восточный административный округ,муниципальный округ Новогиреево,,Утренняя улица,дом,8,,,,1,панельные,многоквартирный дом,жилые,Здание,5.0,,"3529,2",3
4243,394309950,"Федеративный пр-т, д. 10, к. 1","город Москва, Федеративный проспект, дом 10, корпус 1",ВАО,27077,МКД,ОДС №5-Перово,"город Москва, Новогиреевская улица, дом 19/2","ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0223/038,81348,город Москва,Восточный административный округ,муниципальный округ Перово,,Федеративный проспект,дом,10,1,,,1,панельные,многоквартирный дом,жилые,Здание,12.0,,"4320,8",3
4244,785483629,"Федеративный пр-т, д. 10, к. 2","город Москва, Федеративный проспект, дом 10, корпус 2",ВАО,27078,МКД,ОДС №5-Перово,"город Москва, Новогиреевская улица, дом 19/2","ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0223/001,81351,город Москва,Восточный административный округ,муниципальный округ Перово,,Федеративный проспект,дом,10,2,,,1,из железобетонных сегментов,многоквартирный дом,жилые,Здание,5.0,,"3538,8",3
4245,1061770,"Федеративный пр-т, д. 11","город Москва, Федеративный проспект, дом 11",ВАО,2122252,Бюджет,,,"ГБОУ ""Московская Международная Школа""",04-03-0223/044-1,139228,город Москва,Восточный административный округ,муниципальный округ Перово,,Федеративный проспект,дом,11,,,,1,кирпичные,школа,нежилые,Здание,5.0,,"3656,9",1
4246,448650047,"Федеративный пр-т, д. 15, к. 1","город Москва, Федеративный проспект, дом 15, корпус 1",ВАО,27081,МКД,ОДС №5-Перово,"город Москва, Новогиреевская улица, дом 19/2","ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0223/019,81324,город Москва,Восточный административный округ,муниципальный округ Перово,,Федеративный проспект,дом,15,1,,,1,из железобетонных сегментов,многоквартирный дом,жилые,Здание,16.0,,"13630,4",3
4247,392412049,"Федеративный пр-т, д. 15, к. 4","город Москва, Федеративный проспект, дом 15, корпус 4",ВАО,27082,МКД,ОДС №5-Перово,"город Москва, Новогиреевская улица, дом 19/2","ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0223/044,81319,город Москва,Восточный административный округ,муниципальный округ Перово,,Федеративный проспект,дом,15,4,,,1,кирпичные,многоквартирный дом,жилые,Здание,5.0,,4883,3
4248,392403231,"Федеративный пр-т, д. 16, к. 1","город Москва, Федеративный проспект, дом 16, корпус 1",ВАО,27083,МКД,ОДС №5-Перово,"город Москва, Новогиреевская улица, дом 19/2","ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0223/038,81350,город Москва,Восточный административный округ,муниципальный округ Перово,,Федеративный проспект,дом,16,1,,,1,из железобетонных сегментов,многоквартирный дом,жилые,Здание,14.0,,"4578,1",3
4249,1944412693,"Федеративный пр-т, д. 17","город Москва, Федеративный проспект, дом 17",ВАО,2122266,Бюджет,,,"ГБУЗ ""ГКБ им. Е.О. Мухина ДЗМ""",04-04-0223/014,229697,город Москва,Восточный административный округ,муниципальный округ Новогиреево,,Федеративный проспект,дом,17,,,,1,кирпичные,лечебный корпус,нежилые,Здание,4.0,,"5538,6",0
4250,1944412743,"Федеративный пр-т, д. 17, стр. 1","город Москва, Федеративный проспект, дом 17, строение 1",ВАО,2122262,Бюджет,,,"ГБУЗ ""ГКБ им. Е.О. Мухина ДЗМ""",04-04-0223/014,234551,город Москва,Восточный административный округ,муниципальный округ Новогиреево,,Федеративный проспект,дом,17,,строение,1,1,кирпичные,женская консультация,нежилые,Здание,2.0,,"995,9",0
4251,1944412751,"Федеративный пр-т, д. 17, стр. 11","город Москва, Федеративный проспект, дом 17, строение 11",ВАО,2131352,Бюджет,,,"ГБУЗ ""ГКБ им. Е.О. Мухина ДЗМ""",04-04-0223/014,181319,город Москва,Восточный административный округ,муниципальный округ Новогиреево,,Федеративный проспект,дом,17,,строение,11,1,панельные,пищеблок,нежилые,Здание,2.0,,"2690,7",0
4252,1010559,"Федеративный пр-т, д. 17, стр. 16","город Москва, Федеративный проспект, дом 17, строение 16",ВАО,2502083,Бюджет,,,"ГБУЗ ""ГКБ им. Е.О. Мухина ДЗМ""",04-04-0223/014,136225,город Москва,Восточный административный округ,муниципальный округ Новогиреево,,Федеративный проспект,дом,17,,строение,16,1,кирпичные,хранилище,нежилые,Здание,1.0,,59,2
4253,1944412687,"Федеративный пр-т, д. 17, стр. 19","город Москва, Федеративный проспект, дом 17, строение 19",ВАО,2122278,Бюджет,,,"ГБУЗ ""ГКБ им. Е.О. Мухина ДЗМ""",04-04-0223/014,141574,город Москва,Восточный административный округ,муниципальный округ Новогиреево,,Федеративный проспект,дом,17,,строение,19,1,из железобетонных сегментов,терапевтический корпус,нежилые,Здание,7.0,,"10592,4",2
4254,1944412775,"Федеративный пр-т, д. 17, стр. 20","город Москва, Федеративный проспект, дом 17, строение 20",ВАО,2122264,Бюджет,,,"ГБУЗ ""ГКБ им. Е.О. Мухина ДЗМ""",04-04-0223/014,220177,город Москва,Восточный административный округ,муниципальный округ Новогиреево,,Федеративный проспект,дом,17,,строение,20,1,из железобетонных сегментов,нежилое,нежилые,Здание,3.0,,"4995,2",2
4255,1944412716,"Федеративный пр-т, д. 17, стр. 25","город Москва, Федеративный проспект, дом 17, строение 25",ВАО,2122259,Прочее,,,Не указан,04-04-0223/014,228185,город Москва,Восточный административный округ,муниципальный округ Новогиреево,,Федеративный проспект,дом,17,,строение,25,1,панельные,морг,нежилые,Здание,2.0,,"1849,6",0
4256,1944412738,"Федеративный пр-т, д. 17, стр. 3","город Москва, Федеративный проспект, дом 17, строение 3",ВАО,2122261,Бюджет,,,"ГБУЗ ""ГКБ им. Е.О. Мухина ДЗМ""",04-04-0223/014,230313,город Москва,Восточный административный округ,муниципальный округ Новогиреево,,Федеративный проспект,дом,17,,строение,3,1,кирпичные,лаборатория,нежилые,Здание,2.0,,"1087,8",0
4257,1944412681,"Федеративный пр-т, д. 17, стр. 7","город Москва, Федеративный проспект, дом 17, строение 7",ВАО,2102367,Бюджет,,,"ГБУЗ ""ГКБ им. Е.О. Мухина ДЗМ""",04-04-0223/014,230224,город Москва,Восточный административный округ,муниципальный округ Новогиреево,,Федеративный проспект,дом,17,,строение,7,1,из железобетонных сегментов,кухня клиническая,нежилые,Здание,2.0,,"939,4",0
4258,1944412768,"Федеративный пр-т, д. 17, стр. 8","город Москва, Федеративный проспект, дом 17, строение 8",ВАО,2122277,Прочее,,,Не указан,04-04-0223/014,134475,город Москва,Восточный административный округ,муниципальный округ Новогиреево,,Федеративный проспект,дом,17,,строение,8,1,из железобетонных сегментов,хирургический корпус,нежилые,Здание,7.0,,"8954,4",2
4259,1944412720,"Федеративный пр-т, д. 17, стр. 9","город Москва, Федеративный проспект, дом 17, строение 9",ВАО,2122300,Бюджет,,,"ГБУЗ ""ГКБ им. Е.О. Мухина ДЗМ""",04-04-0223/014,150589,город Москва,Восточный административный округ,муниципальный округ Новогиреево,,Федеративный проспект,дом,17,,строение,9,1,из железобетонных сегментов,родильный дом,нежилые,Здание,4.0,,"7222,7",3
4260,438236536,"Федеративный пр-т, д. 18, к. 1","город Москва, Федеративный проспект, дом 18, корпус 1",ВАО,27084,МКД,ОДС №9-Новогиреево,"город Москва, Зелёный проспект, дом 50","ГБУ ""ЖИЛИЩНИК РАЙОНА НОВОГИРЕЕВО""",04-04-0223/007,81342,город Москва,Восточный административный округ,муниципальный округ Новогиреево,,Федеративный проспект,дом,18,1,,,1,кирпичные,многоквартирный дом,жилые,Здание,5.0,,"2446,7",3
4261,785506626,"Федеративный пр-т, д. 18, к. 2","город Москва, Федеративный проспект, дом 18, корпус 2",ВАО,27085,МКД,ОДС №9-Новогиреево,"город Москва, Зелёный проспект, дом 50","ГБУ ""ЖИЛИЩНИК РАЙОНА НОВОГИРЕЕВО""",04-04-0223/007,81364,город Москва,Восточный административный округ,муниципальный округ Новогиреево,,Федеративный проспект,дом,18,2,,,1,кирпичные,многоквартирный дом,жилые,Здание,5.0,,"2493,1",3
4262,51719035,"Федеративный пр-т, д. 1А","город Москва, Федеративный проспект, дом 1А",ВАО,2122231,Бюджет,,,ГБОУ Школа № 423,04-03-0223/011,189884,город Москва,Восточный административный округ,муниципальный округ Перово,,Федеративный проспект,дом,1А,,,,1,крупноблочные,нежилое,нежилые,Здание,3.0,,"4509,2",2
4263,438295783,"Федеративный пр-т, д. 20","город Москва, Федеративный проспект, дом 20",ВАО,27086,МКД,ОДС №9-Новогиреево,"город Москва, Зелёный проспект, дом 50","ГБУ ""ЖИЛИЩНИК РАЙОНА НОВОГИРЕЕВО""",04-04-0223/007,81353,город Москва,Восточный административный округ,муниципальный округ Новогиреево,,Федеративный проспект,дом,20,,,,1,кирпичные,многоквартирный дом,жилые,Здание,5.0,,"3916,7",3
4264,396098301,"Федеративный пр-т, д. 21, к. 1","город Москва, Федеративный проспект, дом 21, корпус 1",ВАО,27087,МКД,ОДС №12-Новогиреево,"город Москва, Федеративный проспект, дом 42, корпус 1","ГБУ ""ЖИЛИЩНИК РАЙОНА НОВОГИРЕЕВО""",04-04-0223/030,81336,город Москва,Восточный административный округ,муниципальный округ Новогиреево,,Федеративный проспект,дом,21,1,,,1,из железобетонных сегментов,многоквартирный дом,жилые,Здание,12.0,,"3619,4",3
4265,891647608,"Федеративный пр-т, д. 21, к. 2","город Москва, Федеративный проспект, дом 21, корпус 2",ВАО,27088,МКД,ОДС №12-Новогиреево,"город Москва, Федеративный проспект, дом 42, корпус 1","ГБУ ""ЖИЛИЩНИК РАЙОНА НОВОГИРЕЕВО""",04-04-0223/030,81357,город Москва,Восточный административный округ,муниципальный округ Новогиреево,,Федеративный проспект,дом,21,2,,,1,кирпичные,многоквартирный дом,жилые,Здание,12.0,,"4224,2",3
4266,150699939,"Федеративный пр-т, д. 21, к. 2","город Москва, Федеративный проспект, дом 21, корпус 2",ВАО,27088,Бюджет,,,ГБОУ Школа № 1324,04-04-0223/030,81357,город Москва,Восточный административный округ,муниципальный округ Новогиреево,,Федеративный проспект,дом,21,2,,,1,кирпичные,многоквартирный дом,жилые,Здание,12.0,,"4224,2",3
4267,438306564,"Федеративный пр-т, д. 22, к. 1","город Москва, Федеративный проспект, дом 22, корпус 1",ВАО,27089,МКД,ОДС №9-Новогиреево,"город Москва, Зелёный проспект, дом 50","ГБУ ""ЖИЛИЩНИК РАЙОНА НОВОГИРЕЕВО""",04-04-0223/007,81345,город Москва,Восточный административный округ,муниципальный округ Новогиреево,,Федеративный проспект,дом,22,1,,,1,кирпичные,многоквартирный дом,жилые,Здание,5.0,,"2440,9",3
4268,785506158,"Федеративный пр-т, д. 22, к. 2","город Москва, Федеративный проспект, дом 22, корпус 2",ВАО,27090,МКД,ОДС №9-Новогиреево,"город Москва, Зелёный проспект, дом 50","ГБУ ""ЖИЛИЩНИК РАЙОНА НОВОГИРЕЕВО""",04-04-0223/007,81361,город Москва,Восточный административный округ,муниципальный округ Новогиреево,,Федеративный проспект,дом,22,2,,,1,панельные,многоквартирный дом,жилые,Здание,5.0,,"2561,1",3
4269,438309647,"Федеративный пр-т, д. 22, к. 3","город Москва, Федеративный проспект, дом 22, корпус 3",ВАО,27091,МКД,ОДС №9-Новогиреево,"город Москва, Зелёный проспект, дом 50","ГБУ ""ЖИЛИЩНИК РАЙОНА НОВОГИРЕЕВО""",04-04-0223/007,81344,город Москва,Восточный административный округ,муниципальный округ Новогиреево,,Федеративный проспект,дом,22,3,,,1,кирпичные,многоквартирный дом,жилые,Здание,5.0,,2473,3
4270,396129427,"Федеративный пр-т, д. 24","город Москва, Федеративный проспект, дом 24",ВАО,65099,МКД,ОДС №9-Новогиреево,"город Москва, Зелёный проспект, дом 50","ГБУ ""ЖИЛИЩНИК РАЙОНА НОВОГИРЕЕВО""",04-04-0223/045,81339,город Москва,Восточный административный округ,муниципальный округ Новогиреево,,Федеративный проспект,дом,24,,,,1,монолитные (ж-б),многоквартирный дом,жилые,Здание,16.0,,"32247,3",3
4271,374447602,"Федеративный пр-т, д. 26, к. 4","город Москва, Федеративный проспект, дом 26, корпус 4",ВАО,27100,МКД,ОДС №9-Новогиреево,"город Москва, Зелёный проспект, дом 50","ГБУ ""ЖИЛИЩНИК РАЙОНА НОВОГИРЕЕВО""",04-04-0223/007,81337,город Москва,Восточный административный округ,муниципальный округ Новогиреево,,Федеративный проспект,дом,26,4,,,1,легкобетонные блоки,многоквартирный дом,жилые,Здание,12.0,,"3633,6",3
4272,150708805,"Федеративный пр-т, д. 27","город Москва, Федеративный проспект, дом 27",ВАО,2501269,Бюджет,,,ГБОУ Школа № 1324,04-04-0223/022,139223,город Москва,Восточный административный округ,муниципальный округ Новогиреево,,Федеративный проспект,дом,27,,,,1,из железобетонных сегментов,школа,нежилые,Здание,4.0,,"10476,6",1
4273,396144701,"Федеративный пр-т, д. 28","город Москва, Федеративный проспект, дом 28",ВАО,80031,МКД,ОДС №9-Новогиреево,"город Москва, Зелёный проспект, дом 50","ГБУ ""ЖИЛИЩНИК РАЙОНА НОВОГИРЕЕВО""",04-04-0223/045,81343,город Москва,Восточный административный округ,муниципальный округ Новогиреево,,Федеративный проспект,дом,28,,,,1,панельные,многоквартирный дом,жилые,Здание,14.0,,"5091,2",3
4274,438312401,"Федеративный пр-т, д. 28А","город Москва, Федеративный проспект, дом 28А",ВАО,27101,МКД,ОДС №9-Новогиреево,"город Москва, Зелёный проспект, дом 50","ГБУ ""ЖИЛИЩНИК РАЙОНА НОВОГИРЕЕВО""",04-04-0223/009,81362,город Москва,Восточный административный округ,муниципальный округ Новогиреево,,Федеративный проспект,дом,28А,,,,1,из мелких бетонных блоков,многоквартирный дом,жилые,Здание,12.0,,"3635,2",3
4275,1063018,"Федеративный пр-т, д. 29А","город Москва, Федеративный проспект, дом 29А",ВАО,2122188,Бюджет,,,ГБОУ Школа № 1324,04-04-0223/016,139222,город Москва,Восточный административный округ,муниципальный округ Новогиреево,,Федеративный проспект,дом,29А,,,,1,из железобетонных сегментов,школа,нежилые,Здание,3.0,,"4659,3",1
4276,785504321,"Федеративный пр-т, д. 3","город Москва, Федеративный проспект, дом 3",ВАО,27058,МКД,ОДС №5-Перово,"город Москва, Новогиреевская улица, дом 19/2","ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0223/013,81330,город Москва,Восточный административный округ,муниципальный округ Перово,,Федеративный проспект,дом,3,,,,1,кирпичные,многоквартирный дом,жилые,Здание,5.0,,"5204,1",3
4277,396203932,"Федеративный пр-т, д. 30","город Москва, Федеративный проспект, дом 30",ВАО,27103,МКД,ОДС №9-Новогиреево,"город Москва, Зелёный проспект, дом 50","ГБУ ""ЖИЛИЩНИК РАЙОНА НОВОГИРЕЕВО""",04-04-0223/009,81359,город Москва,Восточный административный округ,муниципальный округ Новогиреево,,Федеративный проспект,дом,30,,,,1,легкобетонные блоки,многоквартирный дом,жилые,Здание,12.0,,"4087,3",3
4278,332701150,"Федеративный пр-т, д. 30А, к. 1","город Москва, Федеративный проспект, дом 30А, корпус 1",ВАО,27104,МКД,ОДС №9-Новогиреево,"город Москва, Зелёный проспект, дом 50","ГБУ ""ЖИЛИЩНИК РАЙОНА НОВОГИРЕЕВО""",04-04-0223/009,81341,город Москва,Восточный административный округ,муниципальный округ Новогиреево,,Федеративный проспект,дом,30А,1,,,1,из железобетонных сегментов,многоквартирный дом,жилые,Здание,12.0,,"3630,6",3
4279,257264562,"Федеративный пр-т, д. 30А, к. 2","город Москва, Федеративный проспект, дом 30А, корпус 2",ВАО,27105,МКД,ОДС №9-Новогиреево,"город Москва, Зелёный проспект, дом 50","ГБУ ""ЖИЛИЩНИК РАЙОНА НОВОГИРЕЕВО""",04-04-0223/009,81334,город Москва,Восточный административный округ,муниципальный округ Новогиреево,,Федеративный проспект,дом,30А,2,,,1,из железобетонных сегментов,многоквартирный дом,жилые,Здание,12.0,,"3624,4",3
4280,1944412196,"Федеративный пр-т, д. 31","город Москва, Федеративный проспект, дом 31",ВАО,2122301,Бюджет,,,"ГБУЗ ""ГП № 69 ДЗМ""",04-04-0223/016,182143,город Москва,Восточный административный округ,муниципальный округ Новогиреево,,Федеративный проспект,дом,31,,,,1,из железобетонных сегментов,поликлиника,нежилые,Здание,4.0,,"3226,9",0
4281,785457043,"Федеративный пр-т, д. 31А, стр. 1","город Москва, Федеративный проспект, дом 31А, строение 1",ВАО,4200089,Бюджет,ОДС №9-Новогиреево,"город Москва, Зелёный проспект, дом 50","ГБУ ""МосСпортОбъект""",04-04-0223/016,151224,город Москва,Восточный административный округ,муниципальный округ Новогиреево,,Федеративный проспект,дом,31А,,строение,1,1,панельные,спортивный комплекс,нежилые,Здание,2.0,,"3021,4",1
4282,396192926,"Федеративный пр-т, д. 32, к. 1","город Москва, Федеративный проспект, дом 32, корпус 1",ВАО,27106,МКД,ОДС №9-Новогиреево,"город Москва, Зелёный проспект, дом 50","ГБУ ""ЖИЛИЩНИК РАЙОНА НОВОГИРЕЕВО""",04-04-0223/009,81355,город Москва,Восточный административный округ,муниципальный округ Новогиреево,,Федеративный проспект,дом,32,1,,,1,из железобетонных сегментов,многоквартирный дом,жилые,Здание,12.0,,3633,3
4283,374195677,"Федеративный пр-т, д. 32, к. 2","город Москва, Федеративный проспект, дом 32, корпус 2",ВАО,27107,МКД,ОДС №9-Новогиреево,"город Москва, Зелёный проспект, дом 50","ГБУ ""ЖИЛИЩНИК РАЙОНА НОВОГИРЕЕВО""",04-04-0223/009,81332,город Москва,Восточный административный округ,муниципальный округ Новогиреево,,Федеративный проспект,дом,32,2,,,1,из железобетонных сегментов,многоквартирный дом,жилые,Здание,12.0,,"3643,4",3
4284,258786804,"Федеративный пр-т, д. 33","город Москва, Федеративный проспект, дом 33",ВАО,27108,МКД,ОДС №12-Новогиреево,"город Москва, Федеративный проспект, дом 42, корпус 1","ГБУ ""ЖИЛИЩНИК РАЙОНА НОВОГИРЕЕВО""",04-04-0223/016,81360,город Москва,Восточный административный округ,муниципальный округ Новогиреево,,Федеративный проспект,дом,33,,,,1,панельные,многоквартирный дом,жилые,Здание,5.0,,"3524,3",3
4285,374492243,"Федеративный пр-т, д. 34, к. 1","город Москва, Федеративный проспект, дом 34, корпус 1",ВАО,27109,МКД,ОДС №9-Новогиреево,"город Москва, Зелёный проспект, дом 50","ГБУ ""ЖИЛИЩНИК РАЙОНА НОВОГИРЕЕВО""",04-04-0223/009,81335,город Москва,Восточный административный округ,муниципальный округ Новогиреево,,Федеративный проспект,дом,34,1,,,1,из железобетонных сегментов,многоквартирный дом,жилые,Здание,12.0,,"4482,3",3
4286,438316923,"Федеративный пр-т, д. 34, к. 2","город Москва, Федеративный проспект, дом 34, корпус 2",ВАО,27110,МКД,ОДС №9-Новогиреево,"город Москва, Зелёный проспект, дом 50","ГБУ ""ЖИЛИЩНИК РАЙОНА НОВОГИРЕЕВО""",04-04-0223/009,81367,город Москва,Восточный административный округ,муниципальный округ Новогиреево,,Федеративный проспект,дом,34,2,,,1,из железобетонных сегментов,многоквартирный дом,жилые,Здание,12.0,,"3622,3",3
4287,438319275,"Федеративный пр-т, д. 35","город Москва, Федеративный проспект, дом 35",ВАО,27111,МКД,ОДС №12-Новогиреево,"город Москва, Федеративный проспект, дом 42, корпус 1","ГБУ ""ЖИЛИЩНИК РАЙОНА НОВОГИРЕЕВО""",04-04-0223/027,81352,город Москва,Восточный административный округ,муниципальный округ Новогиреево,,Федеративный проспект,дом,35,,,,1,кирпичные,многоквартирный дом,жилые,Здание,5.0,,"3582,5",3
4288,591420724,"Федеративный пр-т, д. 37","город Москва, Федеративный проспект, дом 37",ВАО,27112,МКД,ОДС №10-Ивановское,"город Москва, улица Молостовых, дом 14, корпус 2","ГБУ ""ЖИЛИЩНИК ИВАНОВСКОГО РАЙОНА""",04-07-0223/036,81371,город Москва,Восточный административный округ,муниципальный округ Ивановское,,Федеративный проспект,дом,37,,,,1,кирпичные,многоквартирный дом,жилые,Здание,5.0,,4116,3
